eg,chemsys,nelements,formula
0.0,Pd-Sb-Zr,3,Zr2Sb3Pd
0.0,P-Sb-Zr,3,Zr2SbP
0.0,Se-Zr,2,Zr2Se3
0.3129999999999997,N-Se-Zr,3,Zr2SeN2
0.3368000000000002,N-Se-Zr,3,Zr2SeN2
0.0,Si-Zr,2,Zr2Si
0.0,O-Si-Zr,3,Zr2Si2O5
0.0,Ni-Si-Zr,3,Zr2Si4Ni3
0.0,Ni-Si-Zr,3,Zr2Si7Ni3
0.0,Mo-Si-Zr,3,Zr2SiMo3
0.0,Ni-Si-Zr,3,Zr2SiNi3
0.0,O-Si-Zr,3,Zr2SiO2
0.0,S-Si-Zr,3,Zr2SiS2
0.0,Se-Si-Zr,3,Zr2SiSe2
0.0,Si-Te-Zr,3,Zr2SiTe2
0.0,As-Si-Te-Zr,4,Zr2SiTe2As
0.0,Sn-Zr,2,Zr2Sn
0.0,Sn-Zr,2,Zr2Sn
0.0,Sn-Zr,2,Zr2Sn
0.0,C-Sn-Zr,3,Zr2SnC
0.0,N-Ta-Zr,3,Zr2TaN3
0.0,Ir-Tc-Zr,3,Zr2TcIr
0.0,Ni-Tc-Zr,3,Zr2TcNi
0.0,Os-Tc-Zr,3,Zr2TcOs
0.0,Pd-Tc-Zr,3,Zr2TcPd
0.0,Rh-Tc-Zr,3,Zr2TcRh
0.0,Ru-Tc-Zr,3,Zr2TcRu
0.0,P-Te-Zr,3,Zr2Te2P
0.0,Te-Zr,2,Zr2Te3
2.8953,O-Pb-Ti-Zr,4,Zr2Ti(PbO3)3
2.9685,O-Pb-Ti-Zr,4,Zr2Ti(PbO3)3
3.0417,O-Pb-Ti-Zr,4,Zr2Ti(PbO3)3
2.2361000000000004,O-Pb-Ti-Zr,4,Zr2Ti3(PbO3)5
0.0,Al-Ti-Zr,3,Zr2TiAl
2.8254999999999995,O-Sn-Ti-Zr,4,Zr2TiSnO8
0.0,C-Tl-Zr,3,Zr2TlC
0.0,U-Zr,2,Zr2U
0.0,U-Zr,2,Zr2U
0.0,Fe-V-Zr,3,Zr2V3Fe
0.0,Ru-V-Zr,3,Zr2V3Ru
0.0,Si-V-Zr,3,Zr2V3Si
0.0,Co-V-Zr,3,Zr2VCo3
0.0,Ni-V-Zr,3,Zr2VNi3
0.0,Re-V-Zr,3,Zr2VRe3
0.0,Zn-Zr,2,Zr2Zn
0.0,N-Zn-Zr,3,Zr2Zn2N3
0.3058,Ag-F-Zn-Zr,4,Zr2ZnAg2F14
0.0,Al-C-Zr,3,Zr3(Al2C3)2
0.5696,As-O-Zr,3,Zr3(AsO5)4
0.0,Cr-Ga-Zr,3,Zr3(CrGa3)2
0.0,Cu-Ge-Zr,3,Zr3(Cu2Ge)2
0.0,Cu-Si-Zr,3,Zr3(Cu2Si)2
0.0,Cu-Si-Zr,3,Zr3(Cu2Si3)2
0.0,Cu-Si-Zr,3,Zr3(CuSi)4
0.0,Ga-Mn-Zr,3,Zr3(MnGa3)2
0.0,Mn-Ni-Zr,3,Zr3(MnNi2)2
0.0,B-Ni-Zr,3,Zr3(Ni10B3)2
0.0,Sb-Sn-Zr,3,Zr3(Sn2Sb)2
0.0,Ge-U-Zr,3,Zr3(UGe2)2
0.0,Fe-V-Zr,3,Zr3(V2Fe)2
0.0,Ni-V-Zr,3,Zr3(VNi2)2
0.0,Ag-Zr,2,Zr3Ag
0.0,Al-Zr,2,Zr3Al
0.0,Al-Zr,2,Zr3Al
0.0,Al-Zr,2,Zr3Al2
0.0,Al-C-Zr,3,Zr3Al3C5
0.0,Al-C-Zr,3,Zr3Al3C5
0.0,Al-H-Ni-Zr,4,Zr3Al3Ni3H2
0.0,Al-Au-Zr,3,Zr3AlAu2
0.0,Al-Co-Zr,3,Zr3AlCo8
0.0,Al-Fe-Zr,3,Zr3AlFe8
0.0,Al-N-Zr,3,Zr3AlN
0.0,Al-N-Zr,3,Zr3AlN4
0.0,As-Zr,2,Zr3As2
0.0,Au-Zr,2,Zr3Au
0.0,Be-Zr,2,Zr3Be
0.0,Bi-Zr,2,Zr3Bi
0.0,Bi-Zr,2,Zr3Bi
0.0,Br-Zr,2,Zr3Br
0.0,C-Zr,2,Zr3C
0.0,Cd-Zr,2,Zr3Cd
0.0,Cd-Zr,2,Zr3Cd
0.0,Cd-Zr,2,Zr3Cd2
0.0,Cl-Zr,2,Zr3Cl
0.0,Co-Zr,2,Zr3Co
0.0,Co-Zr,2,Zr3Co
0.0,Co-Si-Zr,3,Zr3Co2Si3
0.0,Co-Si-Zr,3,Zr3Co8Si
0.0,Co-F-Zr,3,Zr3CoF6
0.0,Co-F-Zr,3,Zr3CoF6
0.0,Co-Se-Zr,3,Zr3CoSe6
0.0,Cu-Zr,2,Zr3Cu
0.0,Cu-F-Zr,3,Zr3CuF6
0.0,Fe-Zr,2,Zr3Fe
0.0,Cu-Fe-S-Zr,4,Zr3Fe(CuS4)2
0.0,Fe-Si-Zr,3,Zr3Fe2Si3
0.0,C-Fe-Zr,3,Zr3Fe3C
0.0,Fe-Mo-Zr,3,Zr3Fe8Mo
0.0,Fe-Si-Zr,3,Zr3Fe8Si
0.0,F-Fe-Zr,3,Zr3FeF6
0.0,F-Fe-Zr,3,Zr3FeF6
0.0,F-Fe-Zr,3,Zr3FeF6
0.0,Ga-Zr,2,Zr3Ga
0.0,Ga-Zr,2,Zr3Ga2
0.0,Ga-Zr,2,Zr3Ga5
0.0,Ge-Zr,2,Zr3Ge
0.0,Ge-Mo-Zr,3,Zr3GeMo8
3.9016,Ge-O-Zr,3,Zr3GeO8
0.0,C-H-Zr,3,Zr3HC2
0.0,Hg-Zr,2,Zr3Hg
0.0,I-Zr,2,Zr3I
0.0,In-Zr,2,Zr3In
5.1932,F-In-Zr,3,Zr3InF15
0.0,Ir-Zr,2,Zr3Ir
0.0,Mn-Zr,2,Zr3Mn
0.0,Mn-Zr,2,Zr3Mn
0.0,Al-Mn-Zr,3,Zr3Mn8Al
0.0,Mn-Si-Zr,3,Zr3Mn8Si
0.0,Co-Mn-Zr,3,Zr3MnCo8
0.0,F-Mn-Zr,3,Zr3MnF6
0.0,F-Mn-Zr,3,Zr3MnF6
0.0,N-Zr,2,Zr3N
0.0,N-Zr,2,Zr3N
0.0,N-Zr,2,Zr3N2
2.5386,N-O-Zr,3,Zr3N2O3
2.7098,N-O-Zr,3,Zr3N2O3
2.4055000000000004,N-O-Zr,3,Zr3N2O3
2.407,N-O-Zr,3,Zr3N2O3
0.6862000000000004,N-Zr,2,Zr3N4
0.9704999999999996,N-Zr,2,Zr3N4
0.9844,N-Zr,2,Zr3N4
0.5628999999999995,N-Zr,2,Zr3N4
0.0,Al-Nb-Zr,3,Zr3NbAl12
0.0,C-Nb-Zr,3,Zr3NbC4
0.0,Nb-Zn-Zr,3,Zr3NbZn8
0.0,Ni-Zr,2,Zr3Ni
0.4341999999999997,Ni-Sb-Zr,3,Zr3Ni3Sb4
0.0,F-Ni-Zr,3,Zr3NiF6
0.0,Ni-O-Zr,3,Zr3NiO
0.0,O-Zr,2,Zr3O
0.0,O-Zr,2,Zr3O
0.0,O-Zr,2,Zr3O
0.0,O-P-Zr,3,Zr3PO2
0.0,Pb-Zr,2,Zr3Pb
2.845,F-O-Pb-Zr,4,Zr3Pb(O2F3)2
0.0,Pd-Zr,2,Zr3Pd4
0.0,Pt-Zr,2,Zr3Pt
0.0,Pt-Zr,2,Zr3Pt
0.0,Rh-Zr,2,Zr3Rh
0.0,Rh-Zr,2,Zr3Rh
0.0,Rh-Zr,2,Zr3Rh5
0.0,S-Zr,2,Zr3S
0.0,S-Zr,2,Zr3S2
0.0,S-Zr,2,Zr3S4
0.0,S-Zr,2,Zr3S4
3.8071,O-S-Zr,3,Zr3SO9
0.0,Sb-Zr,2,Zr3Sb
0.0,Sb-Zr,2,Zr3Sb
0.7934000000000001,Pt-Sb-Zr,3,Zr3Sb4Pt3
0.0,Sc-Zr,2,Zr3Sc
0.0656999999999996,N-Sc-Zr,3,Zr3Sc4N8
0.0,N-Sc-Zr,3,Zr3Sc4N8
3.9473,O-Sc-Zr,3,Zr3Sc4O12
3.9744,O-Sc-Zr,3,Zr3Sc4O12
0.0,Se-Zr,2,Zr3Se
0.0,Se-Zr,2,Zr3Se2
0.0,Se-Zr,2,Zr3Se4
0.0,Si-Zr,2,Zr3Si
0.0,Si-Zr,2,Zr3Si2
0.0571000000000001,N-Si-Zr,3,Zr3Si6N11
0.0,Mo-Si-Zr,3,Zr3SiMo8
0.0,Sn-Zr,2,Zr3Sn
0.0,Sn-Zr,2,Zr3Sn
0.0,Sn-Zr,2,Zr3Sn
0.0,Sn-Zr,2,Zr3Sn
0.0,Ta-Zr,2,Zr3Ta
0.0,Ta-Zr,2,Zr3Ta
0.0,Fe-Ta-Zr,3,Zr3TaFe8
0.0,Te-Zr,2,Zr3Te
0.0,Te-Zr,2,Zr3Te
0.0,Te-Zr,2,Zr3Te2
1.8126,O-Pb-Te-Zr,4,Zr3TePb4O13
3.2190000000000003,O-Pb-Ti-Zr,4,Zr3Ti(PbO3)4
2.8966,O-Pb-Ti-Zr,4,Zr3Ti(PbO3)4
0.1210999999999993,O-Pb-Ti-Zr,4,Zr3Ti(PbO3)4
2.5763000000000003,O-Pb-Ti-Zr,4,Zr3Ti2(PbO3)5
2.7019999999999995,O-Pb-Ti-Zr,4,Zr3Ti2(PbO3)5
2.7393000000000005,O-Pb-Ti-Zr,4,Zr3Ti2(PbO3)5
0.0,Ga-Ti-Zr,3,Zr3Ti2Ga3
0.0,Si-Ti-Zr,3,Zr3Ti2Si3
0.0,P-Ti-Zr,3,Zr3Ti3P2
0.0,Cu-Ti-Zr,3,Zr3TiCu2
0.0,Fe-Ti-Zr,3,Zr3TiFe8
0.0,Mn-Ti-Zr,3,Zr3TiMn8
3.2762,O-Ti-Zr,3,Zr3TiO8
0.0,Ti-Zn-Zr,3,Zr3TiZn8
0.0,Tl-Zr,2,Zr3Tl
0.7078000000000002,Cu-S-Tl-Zr,4,Zr3Tl2(CuS4)2
0.3181999999999996,Cu-Se-Tl-Zr,4,Zr3Tl2(CuSe4)2
0.0,O-U-Zr,3,Zr3U7O20
0.0,V-Zr,2,Zr3V
0.0,C-V-Zr,3,Zr3V3C
0.0,O-V-Zr,3,Zr3V3O
0.0,Ge-V-Zr,3,Zr3V9Ge10
0.0,W-Zr,2,Zr3W5
0.0,Zn-Zr,2,Zr3Zn
0.0,Zn-Zr,2,Zr3Zn2
0.0,C-Zn-Zr,3,Zr3Zn3C
0.0,N-Zn-Zr,3,Zr3Zn3N
0.0,Cu-Zn-Zr,3,Zr3ZnCu2
0.0,F-Zn-Zr,3,Zr3ZnF6
0.0,N-Zn-Zr,3,Zr3ZnN
0.0,Al-C-Zr,3,Zr4(AlC2)3
0.0,B-Ir-Zr,3,Zr4(B5Ir4)3
0.0,Al-Si-Zr,3,Zr4Al11Si
0.0,Al-Zr,2,Zr4Al3
0.0,B-N-Zr,3,Zr4BN3
0.0,Br-O-Zr,3,Zr4Br4O
0.0,C-N-Zr,3,Zr4C3N
0.0,C-N-Zr,3,Zr4CN3
2.5075,Cd-O-Zr,3,Zr4CdO9
0.0,Co-Zr,2,Zr4Co
0.0,Co-N-Zr,3,Zr4Co2N
0.0,Co-Ge-Zr,3,Zr4Co4Ge7
0.0,Co-Si-Zr,3,Zr4Co4Si7
0.0,Co-Ge-Zr,3,Zr4Co7Ge6
0.0,Co-Ni-Zr,3,Zr4CoNi
0.0,Co-P-Zr,3,Zr4CoP
0.0,Cr-Zr,2,Zr4Cr
0.0,Cu-Ni-Zr,3,Zr4CuNi
0.0,Cu-P-Zr,3,Zr4CuP
0.0,Cu-Pd-Zr,3,Zr4CuPd
0.0,Cu-S-Zr,3,Zr4CuS8
0.0,Fe-Zr,2,Zr4Fe
0.0,Fe-N-Zr,3,Zr4Fe2N
0.0,Fe-Si-Zr,3,Zr4Fe4Si7
0.0,Co-Fe-Zr,3,Zr4FeCo
0.0,Fe-Ni-Zr,3,Zr4FeNi
0.0,Fe-Se-Zr,3,Zr4FeSe8
0.0,Ge-Sb-Zr,3,Zr4GeSb7
0.0,Co-In-Zr,3,Zr4In5Co2
0.0,Ir-Zr,2,Zr4Ir
0.0,Ir-N-Zr,3,Zr4Ir2N
0.0,Mn-Zr,2,Zr4Mn
0.0,Mo-Zr,2,Zr4Mo
0.0,C-Mo-Zr,3,Zr4MoC5
0.0,Al-Nb-Zr,3,Zr4NbAl3
0.0,Ga-Nb-Zr,3,Zr4NbGa3
0.0,Ni-Zr,2,Zr4Ni
0.0,H-Ni-Zr,3,Zr4Ni2H9
0.0,N-Ni-Zr,3,Zr4Ni2N
0.0,Ni-O-Zr,3,Zr4Ni2O
0.0,As-Ni-Zr,3,Zr4Ni3As8
0.0,Mo-Ni-Zr,3,Zr4NiMo
0.0,Ni-P-Zr,3,Zr4NiP
0.0,O-Zr,2,Zr4O
0.0,C-Os-Zr,3,Zr4Os2C
0.0,N-Os-Zr,3,Zr4Os2N
0.0,Pd-Zr,2,Zr4Pd
0.0,N-Pd-Zr,3,Zr4Pd2N
0.0,O-Pd-Zr,3,Zr4Pd2O
0.0,N-Pt-Zr,3,Zr4Pt2N
0.0,N-Re-Zr,3,Zr4Re2N
0.0,N-Rh-Zr,3,Zr4Rh2N
0.0,N-Ru-Zr,3,Zr4Ru2N
0.0,N-S-Zr,3,Zr4S3N2
0.0,Ni-Sc-Sn-Zr,4,Zr4Sc(NiSn)5
0.0,N-Sc-Zr,3,Zr4Sc5N10
0.0,Sb-Si-Zr,3,Zr4Si3Sb5
0.0,Sn-Zr,2,Zr4Sn3
0.0,Sn-Zr,2,Zr4Sn3
2.9608000000000003,O-Pb-Ti-Zr,4,Zr4Ti(PbO3)5
0.0,V-Zr,2,Zr4V
0.0,W-Zr,2,Zr4W
0.0,C-W-Zr,3,Zr4WC5
0.0,Zn-Zr,2,Zr4Zn
0.0,In-Rh-Zr,3,Zr5(In2Rh)2
0.0,P-Te-Zr,3,Zr5(Te2P)2
0.0,Si-Zn-Zr,3,Zr5(ZnSi)4
0.0,Ag-Pb-Zr,3,Zr5AgPb3
0.0,Ag-Sb-Zr,3,Zr5AgSb3
0.0,Al-Zr,2,Zr5Al3
0.0,Al-Zr,2,Zr5Al3
0.0,Al-C-Zr,3,Zr5Al3C
0.0,Al-N-Zr,3,Zr5Al3N
0.0,Al-Zr,2,Zr5Al4
0.0,Al-Ni-Zr,3,Zr5AlNi4
0.0,Al-Ni-Zr,3,Zr5AlNi4
0.0,Al-Ni-Zr,3,Zr5AlNi4
0.0,Al-Pb-Zr,3,Zr5AlPb3
0.0,Al-Sb-Zr,3,Zr5AlSb3
0.0,Al-Sn-Zr,3,Zr5AlSn3
0.0,Bi-Zr,2,Zr5Bi3
0.0,Cd-Pb-Zr,3,Zr5CdPb3
0.0,Cd-Sb-Zr,3,Zr5CdSb2
0.0,Co-P-Zr,3,Zr5Co19P12
0.0,Co-Ni-Zr,3,Zr5Co4Ni
0.0,Co-Sb-Zr,3,Zr5CoSb3
0.0,Cr-Sb-Zr,3,Zr5CrSb2
0.0,Bi-Cu-Zr,3,Zr5CuBi3
0.0,Cu-Pb-Zr,3,Zr5CuPb3
0.0,Cu-Sb-Zr,3,Zr5CuSb3
0.0,Cu-Sn-Zr,3,Zr5CuSn3
0.0,Fe-Sb-Zr,3,Zr5FeSb3
0.0,Ga-Zr,2,Zr5Ga3
0.0,Ga-Zr,2,Zr5Ga4
0.0,Ga-Pb-Zr,3,Zr5GaPb3
0.0,Ga-Sn-Zr,3,Zr5GaSn3
0.0,Ge-Zr,2,Zr5Ge3
0.0,Ge-Sb-Zr,3,Zr5GeSb3
0.0,Ag-In-Zr,3,Zr5In3Ag
0.0,Cu-In-Zr,3,Zr5In3Cu
0.0,In-Pb-Zr,3,Zr5InPb3
0.0,Ir-Os-Zr,3,Zr5Ir2Os
0.0,Ir-Zr,2,Zr5Ir3
0.0,N-O-Zr,3,Zr5N5O2
0.0,N-O-Zr,3,Zr5N5O2
0.0,N-O-Zr,3,Zr5N5O2
0.0,Ni-Sb-Zr,3,Zr5NiSb3
0.0,P-Pd-Zr,3,Zr5P7Pd9
0.0,Pb-Zr,2,Zr5Pb3
0.0,Pt-Zr,2,Zr5Pt3
0.0,Re-Zr,2,Zr5Re24
0.0,S-Zr,2,Zr5S8
0.0,Sb-Zr,2,Zr5Sb3
0.0,As-Sb-Zr,3,Zr5Sb3As
0.0,C-Sb-Zr,3,Zr5Sb3C
0.0,O-Sb-Zr,3,Zr5Sb3O
0.0,P-Sb-Zr,3,Zr5Sb3P
0.0,Ru-Sb-Zr,3,Zr5Sb3Ru
0.0,S-Sb-Zr,3,Zr5Sb3S
0.0,Sb-Se-Zr,3,Zr5Sb3Se
0.0,Sb-Zr,2,Zr5Sb4
3.647,O-Sc-Zr,3,Zr5Sc2O13
0.0,Ga-Sc-Zr,3,Zr5Sc5Ga6
0.0,Se-Zr,2,Zr5Se8
0.0,Se-Zr,2,Zr5Se8
0.0,Si-Zr,2,Zr5Si3
0.0,Si-Zr,2,Zr5Si3
0.0,N-Si-Zr,3,Zr5Si3N
0.0,Pb-Si-Zr,3,Zr5SiPb3
0.0,Sb-Si-Zr,3,Zr5SiSb3
0.0,Si-Sn-Zr,3,Zr5SiSn3
0.0,Sn-Zr,2,Zr5Sn
0.0,Sn-Zr,2,Zr5Sn3
0.0,As-Sn-Zr,3,Zr5Sn3As
0.0,B-Sn-Zr,3,Zr5Sn3B
0.0,C-Sn-Zr,3,Zr5Sn3C
0.0,N-Sn-Zr,3,Zr5Sn3N
0.0,O-Sn-Zr,3,Zr5Sn3O
0.0,P-Sn-Zr,3,Zr5Sn3P
0.0,S-Sn-Zr,3,Zr5Sn3S
0.0,Se-Sn-Zr,3,Zr5Sn3Se
0.0,Sn-Zr,2,Zr5Sn4
0.0,Pb-Sn-Zr,3,Zr5SnPb3
0.0,Te-Zr,2,Zr5Te4
0.0,Pb-Te-Zr,3,Zr5TePb3
0.0,Pb-Ti-Zr,3,Zr5Ti5Pb6
2.5005000000000006,O-Ti-Zr,3,Zr5Ti7O24
0.0,Si-V-Zr,3,Zr5V5Si6
0.0,Pb-Zn-Zr,3,Zr5ZnPb3
0.0,Sb-Zn-Zr,3,Zr5ZnSb3
0.0,Sn-Zn-Zr,3,Zr5ZnSn3
0.0,Al-Co-Zr,3,Zr6Al16Co7
0.0,Al-Ir-Zr,3,Zr6Al16Ir7
0.0,Al-Ni-Zr,3,Zr6Al16Ni7
0.0,Al-Pd-Zr,3,Zr6Al16Pd7
0.0,Al-Pt-Zr,3,Zr6Al16Pt7
0.0,Al-Rh-Zr,3,Zr6Al16Rh7
0.0,Al-Ru-Zr,3,Zr6Al16Ru7
0.0,Al-Co-Zr,3,Zr6Al2Co
0.0,Al-Co-H-Zr,4,Zr6Al2CoH10
0.0,Al-Fe-Zr,3,Zr6Al2Fe
0.0,Al-Fe-H-Zr,4,Zr6Al2FeH10
0.0,Al-Ni-Zr,3,Zr6Al2Ni
0.0,Al-H-Ni-Zr,4,Zr6Al2NiH10
0.0,Al-Cu-Zr,3,Zr6Al7Cu16
0.0,Al-Cu-H-Zr,4,Zr6Al7Cu16H3
0.0,Al-Cu-H-Zr,4,Zr6Al7Cu16H9
0.0,Be-Co-Zr,3,Zr6Be15Co8
0.0,Be-Cu-Zr,3,Zr6Be15Cu8
0.0,Be-Ni-Zr,3,Zr6Be15Ni8
0.0,Be-Pd-Zr,3,Zr6Be15Pd8
0.0,Co-H-Sn-Zr,4,Zr6Co(SnH5)2
0.0,Co-Ge-Zr,3,Zr6Co16Ge7
0.0,Co-Si-Zr,3,Zr6Co16Si7
0.0,Co-Zr,2,Zr6Co23
0.0,Co-O-Zr,3,Zr6Co2O
0.0,As-Co-Zr,3,Zr6CoAs2
0.0,Bi-Co-Zr,3,Zr6CoBi2
0.0,Co-Sb-Zr,3,Zr6CoSb2
0.0,Co-Sn-Zr,3,Zr6CoSn2
0.0,Co-Te-Zr,3,Zr6CoTe2
0.0,Bi-Cu-Zr,3,Zr6CuBi2
0.0,Fe-H-Sn-Zr,4,Zr6Fe(SnH5)2
0.0,Fe-Si-Zr,3,Zr6Fe16Si7
0.0,Fe-Zr,2,Zr6Fe23
0.0,Fe-O-Zr,3,Zr6Fe2O
0.0,Bi-Fe-Zr,3,Zr6FeBi2
0.0,Fe-Sb-Zr,3,Zr6FeSb2
0.0,Fe-Sn-Zr,3,Zr6FeSn2
0.0,Fe-Te-Zr,3,Zr6FeTe2
0.0,Ga-Ir-Zr,3,Zr6Ga16Ir7
0.0,Ga-Os-Zr,3,Zr6Ga16Os7
0.0,Ga-Pd-Zr,3,Zr6Ga16Pd7
0.0,Ga-Pt-Zr,3,Zr6Ga16Pt7
0.0,Ga-Rh-Zr,3,Zr6Ga16Rh7
0.0,Ga-Ru-Zr,3,Zr6Ga16Ru7
0.0,Co-Ga-Zr,3,Zr6Ga2Co
0.0,Co-Ga-H-Zr,4,Zr6Ga2CoH10
0.0,Fe-Ga-Zr,3,Zr6Ga2Fe
0.0,Fe-Ga-H-Zr,4,Zr6Ga2FeH10
0.0,Ga-Ni-Zr,3,Zr6Ga2Ni
0.0,Ga-H-Ni-Zr,4,Zr6Ga2NiH10
0.0,Bi-Mn-Zr,3,Zr6MnBi2
0.0,Mn-Te-Zr,3,Zr6MnTe2
0.0,H-Ni-Sn-Zr,4,Zr6Ni(SnH5)2
0.0,Ge-Ni-Zr,3,Zr6Ni16Ge7
0.0,Ni-P-Zr,3,Zr6Ni20P13
0.0,Ni-Zr,2,Zr6Ni23
0.0,Ni-O-Zr,3,Zr6Ni2O
0.0,Bi-Ni-Zr,3,Zr6NiBi2
0.0,Ni-Sb-Zr,3,Zr6NiSb2
0.0,Ni-Sn-Zr,3,Zr6NiSn2
0.0,Ni-Te-Zr,3,Zr6NiTe2
0.3600000000000003,O-Zr,2,Zr6O11
0.0,O-P-Zr,3,Zr6P2O
0.0,Pt-Sb-Zr,3,Zr6Sb2Pt
0.0,Ni-Si-Zr,3,Zr6Si7Ni16
0.0,Pt-Te-Zr,3,Zr6Te2Pt
0.0,Ru-Te-Zr,3,Zr6Te2Ru
0.0,Cu-Zn-Zr,3,Zr6Zn16Cu7
0.2574999999999998,Ge-Zn-Zr,3,Zr6Zn23Ge
0.0,Si-Zn-Zr,3,Zr6Zn23Si
2.6082,N-O-Zr,3,Zr7(NO2)4
2.7922,N-O-Zr,3,Zr7(NO2)4
0.536,N-Se-Zr,3,Zr7(Se2N)4
0.5178000000000003,N-Te-Zr,3,Zr7(Te2N)4
0.0,As-Zr,2,Zr7As4
3.1558,N-O-Zr,3,Zr7N2O11
0.0,P-Zr,2,Zr7P4
0.0,N-V-Zr,3,Zr7V5N2
0.0,Ag-Pd-Zr,3,Zr8AgPd3
0.0,Co-Cu-Zr,3,Zr8Co3Cu
0.0,Ni-Zr,2,Zr8Ni21
0.0,O-Sc-Zr,3,Zr8Sc2O19
0.0,Co-O-Zr,3,Zr9Co3O2
0.0,Ni-Zr,2,Zr9Ni11
0.0,Pd-Zr,2,Zr9Pd11
0.0,Pt-Zr,2,Zr9Pt11
0.0,O-Sc-Zr,3,Zr9ScO20
0.0,P-Ti-Zr,3,Zr9Ti3P4
1.714,O-V-Zr,3,Zr9VO20
0.0,Ag-Zr,2,ZrAg
0.0013000000000005,Ag-Zr,2,ZrAg2
0.0,Ag-B-Zr,3,ZrAgB
0.0,Ag-Mo-Zr,3,ZrAgMo
0.0,Al-Zr,2,ZrAl
0.0,Al-Zr,2,ZrAl2
0.0,Al-Si-Zr,3,ZrAl2Si
0.0,Al-Zn-Zr,3,ZrAl2Zn
0.0,Al-Zr,2,ZrAl3
0.0,Al-Zr,2,ZrAl3
0.0,Al-Zr,2,ZrAl3
0.0,Al-N-Zr,3,ZrAl3N4
0.0,Al-Cu-Zr,3,ZrAl5Cu7
0.0,Al-Ni-Zr,3,ZrAl5Ni2
0.0,Al-Mo-Zr,3,ZrAl6Mo
0.0,Al-Au-Zr,3,ZrAlAu2
0.0,Al-Au-Zr,3,ZrAlAu2
0.0,Al-Co-Zr,3,ZrAlCo
0.0,Al-Co-Zr,3,ZrAlCo2
0.0,Al-Co-Zr,3,ZrAlCo4
0.0,Al-Cr-Zr,3,ZrAlCr
0.0,Al-Cr-Zr,3,ZrAlCr3
0.0,Al-Cr-Zr,3,ZrAlCr3
0.0,Al-Cu-Zr,3,ZrAlCu
0.0,Al-Cu-Zr,3,ZrAlCu2
0.0,Al-Cu-Zr,3,ZrAlCu2
0.0,Al-Fe-Zr,3,ZrAlFe
0.0,Al-Fe-Zr,3,ZrAlFe4
0.0,Al-Ir-Zr,3,ZrAlIr
0.0,Al-Mo-Zr,3,ZrAlMo
0.0,Al-Mo-Zr,3,ZrAlMo4
0.0,Al-N-Zr,3,ZrAlN2
0.0,Al-Ni-Zr,3,ZrAlNi
0.0,Al-Ni-Zr,3,ZrAlNi
0.0,Al-Ni-Zr,3,ZrAlNi2
0.0,Al-Ni-Zr,3,ZrAlNi2
0.0,Al-O-Zr,3,ZrAlO3
0.0,Al-Os-Zr,3,ZrAlOs
0.0,Al-Pd-Zr,3,ZrAlPd
0.0,Al-Pd-Zr,3,ZrAlPd2
0.0,Al-Pt-Zr,3,ZrAlPt
0.0,Al-Pt-Zr,3,ZrAlPt
0.0,Al-Pt-Zr,3,ZrAlPt2
0.0,Al-Rh-Zr,3,ZrAlRh
0.0,Al-Rh-Zr,3,ZrAlRh2
0.0,Al-Ru-Zr,3,ZrAlRu2
0.0,Al-V-Zr,3,ZrAlV
0.0,Al-W-Zr,3,ZrAlW
0.0,Al-W-Zr,3,ZrAlW4
0.0,As-Zr,2,ZrAs
0.0,As-Zr,2,ZrAs
0.0,As-Zr,2,ZrAs2
0.0,As-Ir-Zr,3,ZrAsIr
0.2694999999999998,As-Ir-Zr,3,ZrAsIr
0.0,As-Os-Zr,3,ZrAsOs
0.0,As-Rh-Zr,3,ZrAsRh
0.0,As-Ru-Zr,3,ZrAsRu
0.0,Au-Zr,2,ZrAu
0.0,Au-Zr,2,ZrAu2
0.0,Au-Zr,2,ZrAu3
0.0,Au-Zr,2,ZrAu4
0.0,Au-Zr,2,ZrAu4
0.0,B-Zr,2,ZrB
0.0,B-Zr,2,ZrB
0.0,B-Zr,2,ZrB
0.0,B-Zr,2,ZrB12
0.0,B-Zr,2,ZrB2
0.0,B-C-Mo-Zr,4,ZrB2Mo3C2
3.5293,B-O-Zr,3,ZrB2O5
0.0,B-Ir-Zr,3,ZrB4Ir3
0.0,B-Mo-Zr,3,ZrB4Mo
0.0,B-Zr,2,ZrB6
0.0,B-C-Zr,3,ZrBC
0.0,B-O-Zr,3,ZrBO3
0.0,B-Rh-Zr,3,ZrBRh3
0.0,B-Rh-Zr,3,ZrBRh3
0.0,B-Te-Zr,3,ZrBTe
0.0,Be-Zr,2,ZrBe13
0.0,Be-Zr,2,ZrBe2
0.0,Be-Zr,2,ZrBe5
0.0,B-Be-Zr,3,ZrBeB
0.0,Be-Cd-Zr,3,ZrBeCd
0.6259000000000006,Be-O-Zr,3,ZrBeO3
0.0,Be-O-Zr,3,ZrBeO3
0.0,Be-Si-Zr,3,ZrBeSi
0.0,Bi-Zr,2,ZrBi
0.6690999999999998,Bi-O-Zr,3,ZrBiO4
0.0,Bi-O-Zr,3,ZrBiO4
0.0,Bi-Rh-Zr,3,ZrBiRh
0.0065999999999997,Br-Zr,2,ZrBr
0.0,Br-Zr,2,ZrBr
0.0,Br-Zr,2,ZrBr
0.0,Br-Zr,2,ZrBr3
2.784,Br-N-Zr,3,ZrBrN
1.4423,Br-N-Zr,3,ZrBrN
1.7035,Br-N-Zr,3,ZrBrN
